Order,Family,Genus,Species,Subspecies,Genus_Species,Sample size,Sex,Method,Body weight (g),SVL (mm),Brain weight (g),Brain volume (mm3),Age Class,Species Name in original article,Reference,Remark
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,2.021,31.91,0.0264,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,1.8594,32.6,0.0238,11.98,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,2.0433,32.69,0.025,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,2.2472,33.23,0.0448,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,2.7635,34.77,0.0229,12.34,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,1.3746,34.85,0.018,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,3.1626,35.4,0.0241,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,2.0261,35.52,0.0202,11.48,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,2.8309,35.65,0.0301,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,1.463,35.82,0.0225,10.55,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,2.9667,35.96,0.0272,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,annectans,jingdongensis,Hyla_annectans,1,m,Mass,2.6664,36.33,0.0267,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,arborea,,Hyla_arborea,1,unknown,Mass,4.8,,0.043,,unknown,,Dubois E (1913) On the relation between the quantity of brain and the size of the body in vertebrates,
Anura,Hylidae,Hyla,tsinlingensis,,Hyla_tsinlingensis,1,m,Mass,2.1187,31.56,0.0129,8.31,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,tsinlingensis,,Hyla_tsinlingensis,1,m,Mass,2.0597,31.73,0.0125,7.71,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Hylidae,Hyla,tsinlingensis,,Hyla_tsinlingensis,1,m,Mass,2.7523,33.02,0.0126,7.95,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Leptodactylidae,Leptodactylus,fuscus,,Leptodactylus_fuscus,1,unknown,Mass,53,,0.088,,unknown,Rana fusca,Dubois E (1913) On the relation between the quantity of brain and the size of the body in vertebrates,
Anura,Megophryidae,Oreolalax,rugosus,,Oreolalax_rugosus,1,m,Mass,9.4493,52.68,0.063796,33.56,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Megophryidae,Scutiger,muliensis,,Scutiger_muliensis,1,m,Mass,33.1804,62.96,0.064276,33.86,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Megophryidae,Scutiger,muliensis,,Scutiger_muliensis,1,m,Mass,25.8572,62.09,0.083188,45.68,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Megophryidae,Xenophrys,shapingensis,,Xenophrys_shapingensis,1,m,Mass,28.6638,70.45,0.045188,21.93,adult,Megophrys_shapingensis,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Megophryidae,Xenophrys,shapingensis,,Xenophrys_shapingensis,1,m,Mass,31.2247,74.71,0.047156,23.16,adult,Megophrys_shapingensis,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,3.59,32.13,0.0113,,adult,Kaloula_rugifera,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,6.8537,37.6,0.0188,,adult,Kaloula_rugifera,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,8.2822,40.21,0.021,,adult,Kaloula_rugifera,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,4.0613,36.06,0.0416,,adult,Kaloula_verrucosa,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,4.8675,36.59,0.0442,,adult,Kaloula_verrucosa,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,6.737,36.66,0.0357,19.59,adult,Kaloula_verrucosa,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,4.8,36.69,0.0315,,adult,Kaloula_verrucosa,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,5.4804,37.46,0.0328,17.41,adult,Kaloula_verrucosa,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,6.0414,37.5,0.0319,,adult,Kaloula_verrucosa,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,5.7512,37.68,0.0375,,adult,Kaloula_verrucosa,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,5.3165,38.5,0.0459,,adult,Kaloula_verrucosa,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,5.028,38.82,0.036,,adult,Kaloula_verrucosa,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,6.0344,39.41,0.0388,20.97,adult,Kaloula_verrucosa,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,5.4047,39.56,0.0368,,adult,Kaloula_verrucosa,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,6.0405,40.96,0.0392,17.92,adult,Kaloula_verrucosa,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,7.9516,41.43,0.0539,24.19,adult,Kaloula_verrucosa,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Kaloula,pulchra,,Kaloula_pulchra,1,m,Mass,6.9394,41.72,0.0524,,adult,Kaloula_verrucosa,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Microhylidae,Microhyla,ornata,,Microhyla_ornata,1,m,Mass,0.6655,20.93,0.016548,4.03,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Microhylidae,Microhyla,ornata,,Microhyla_ornata,1,m,Mass,0.6238,19.69,0.017876,4.86,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Microhylidae,Microhyla,ornata,,Microhyla_ornata,1,m,Mass,0.9052,21.55,0.018404,5.19,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Microhylidae,Microhyla,ornata,,Microhyla_ornata,1,m,Mass,0.7447,20.31,0.018916,5.51,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Amolops,granulosus,,Amolops_granulosus,1,m,Mass,2.2138,32.58,0.031492,13.37,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Amolops,lifanensis,,Amolops_lifanensis,1,m,Mass,13.72,49.56,0.045108,21.88,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Amolops,lifanensis,,Amolops_lifanensis,1,m,Mass,16.22,54.92,0.061476,32.11,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Amolops,lifanensis,,Amolops_lifanensis,1,m,Mass,13.13,53.82,0.062164,32.54,adult,,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Amolops,lifanensis,,Amolops_lifanensis,1,m,Mass,13.3808,49.34,0.032,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,lifanensis,,Amolops_lifanensis,1,m,Mass,17.7332,49.84,0.0354,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,lifanensis,,Amolops_lifanensis,1,m,Mass,14.9906,51.72,0.0425,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,lifanensis,,Amolops_lifanensis,1,m,Mass,17.5768,54.86,0.0416,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,loloensis,,Amolops_loloensis,1,m,Mass,19.8348,51.62,0.0491,33.85,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,loloensis,,Amolops_loloensis,1,m,Mass,17.3708,53.2,0.0585,37.77,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,loloensis,,Amolops_loloensis,1,m,Mass,33.3139,63.63,0.0341,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,9.97,46.75,0.0564,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,10.95,47.03,0.0542,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,9.81,48.33,0.0436,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,10.34,48.54,0.0725,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,13.25,48.93,0.0652,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,12.38,49.53,0.0613,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,14.32,49.75,0.0787,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,12.52,50.36,0.0737,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,14.9,50.7,0.0692,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,14.64,51.29,0.0664,30.64,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,11.92,52.41,0.0499,33.8,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,14.88,52.76,0.093,25.67,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,15.12,57.07,0.0686,21.51,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,13.62,57.3,0.0725,23.16,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Amolops,mantzorum,,Amolops_mantzorum,1,m,Mass,14.32,59.1,0.0684,36.07,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,adenopleura,,Rana_adenopleura,1,m,Mass,9.0444,43.32,0.0442,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,Also documented as Hylarana daunchina in Zeng 2016
Anura,Ranidae,Rana,adenopleura,,Rana_adenopleura,1,m,Mass,9.0413,43.88,0.036,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,Also documented as Hylarana daunchina in Zeng 2016
Anura,Ranidae,Rana,adenopleura,,Rana_adenopleura,1,m,Mass,9.5342,43.89,0.0362,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,Also documented as Hylarana daunchina in Zeng 2016
Anura,Ranidae,Rana,areolata,,Rana_areolata,5,unknown,Mass,73.35,,0.153,,unknown,Rana virescens,Dubois E (1913) On the relation between the quantity of brain and the size of the body in vertebrates,
Anura,Ranidae,Rana,catesbeiana,,Rana_catesbeiana,6,m,Mass,519.9,,0.4625,,unknown,Rana_catesbeianus,Crile G and Quiring DP (1940) Ohio J Sci 40:219-259.,Louisiana
Anura,Ranidae,Rana,catesbeiana,,Rana_catesbeiana,6,unknown,Mass,244.4,,0.204,,unknown,Rana catesbyana,Dubois E (1913) On the relation between the quantity of brain and the size of the body in vertebrates,
Anura,Ranidae,Rana,chaochiaoensis,,Rana_chaochiaoensis,1,m,Mass,3.893,39.63,0.0464,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,chaochiaoensis,,Rana_chaochiaoensis,1,m,Mass,4.3645,40.45,0.0486,16.4,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,chaochiaoensis,,Rana_chaochiaoensis,1,m,Mass,5.9496,44.71,0.0495,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,chaochiaoensis,,Rana_chaochiaoensis,1,m,Mass,5.884,44.75,0.0453,17.04,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,chaochiaoensis,,Rana_chaochiaoensis,1,m,Mass,7.7912,44.98,0.0468,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,chaochiaoensis,,Rana_chaochiaoensis,1,m,Mass,7.8233,46.54,0.0589,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,chaochiaoensis,,Rana_chaochiaoensis,1,m,Mass,7.1262,46.7,0.0484,,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,chaochiaoensis,,Rana_chaochiaoensis,1,m,Mass,11.0663,52.75,0.0667,21.82,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,chaochiaoensis,,Rana_chaochiaoensis,1,m,Mass,9.6576,52.96,0.0521,24.04,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,chaochiaoensis,,Rana_chaochiaoensis,1,m,Mass,9.9431,53.2,0.0477,22.4,adult,,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,esculenta,,Rana_esculenta,1,unknown,Mass,44.5,,0.106,,unknown,,Dubois E (1913) On the relation between the quantity of brain and the size of the body in vertebrates,
Anura,Ranidae,Rana,grahami,,Rana_grahami,1,m,Mass,11.6185,55.63,0.095268,53.23,adult,Odorrana_grahami,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Rana,grahami,,Rana_grahami,1,m,Mass,24.4854,64.81,0.098756,55.41,adult,Odorrana_grahami,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Rana,grahami,,Rana_grahami,1,m,Mass,33.9464,73.61,0.109204,61.94,adult,Odorrana_grahami,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Rana,grahami,,Rana_grahami,1,m,Mass,30.876,69.91,0.114436,65.21,adult,Odorrana_grahami,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Rana,grahami,,Rana_grahami,1,m,Mass,13.1371,55.08,0.0584,,adult,Odorrana_grahami,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,grahami,,Rana_grahami,1,m,Mass,14.7442,58.24,0.0603,,adult,Odorrana_grahami,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,grahami,,Rana_grahami,1,m,Mass,35.3477,74.42,0.1158,,adult,Odorrana_grahami,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,grahami,,Rana_grahami,1,m,Mass,40.0472,76.1,0.1229,47.74,adult,Odorrana_grahami,Liao WB et al. (2016) Am.Nat. 188:693-700,
Anura,Ranidae,Rana,grahami,,Rana_grahami,1,m,Mass,25.5952,66.96,0.1167,51.29,adult,Odorrana_grahami,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,
Anura,Ranidae,Rana,grahami,,Rana_grahami,1,m,Mass,25.5764,66.32,0.098,56,adult,Odorrana_grahami,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,
Anura,Ranidae,Rana,guentheri,,Rana_guentheri,1,m,Mass,16.7,62.57,0.05306,26.85,adult,Hylarana_guentheri,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Rana,guentheri,,Rana_guentheri,1,m,Mass,19.04,65.17,0.055412,28.32,adult,Hylarana_guentheri,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Rana,guentheri,,Rana_guentheri,1,m,Mass,21.75,64.97,0.06026,31.35,adult,Hylarana_guentheri,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Rana,guentheri,,Rana_guentheri,1,m,Mass,24.31,65.86,0.063588,33.43,adult,Hylarana_guentheri,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Rana,guentheri,,Rana_guentheri,1,m,Mass,19.55,60.3,0.065092,34.37,adult,Hylarana_guentheri,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Rana,guentheri,,Rana_guentheri,1,m,Mass,16.28,58.19,0.066996,35.56,adult,Hylarana_guentheri,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Rana,guentheri,,Rana_guentheri,1,m,Mass,22.19,64.02,0.071684,38.49,adult,Hylarana_guentheri,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Rana,guentheri,,Rana_guentheri,1,m,Mass,21.72,66.17,0.072548,39.03,adult,Hylarana_guentheri,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
Anura,Ranidae,Rana,guentheri,,Rana_guentheri,1,m,Mass,22.39,66.91,0.073476,39.61,adult,Hylarana_guentheri,Zeng ZB et al. (2016) Ecol. Evol. 6:7070-7079,"Used emprical data converting anuran brain volume to brain mass: mass (g) = 0.0016 * vol (mm3) + 0.0101, based on corresponding mass and volume data from Zeng et al (2016) and Liao et al. (2016)"
